split,image_name,class_id,center_x,center_y,width,height
train,position_110_png.rf.394c293d7fc55c850770b6563015d57c,0,0.8314979166666667,0.9329033333333334,0.8066474510558022,0.8863659647723456
train,position_111_png.rf.03c6102711253f355f2c5254733f494f,0,0.2526714203125,0.753706905,0.25259006642471954,0.6925760249987714
train,position_112_png.rf.6030eacd406a959597fe5c78106560c0,0,0.9006010416666665,0.09907750000000012,0.8759496221101398,0.0512686863146151
train,position_116_png.rf.147b5a44a5133ae7bb828274fc7a439f,0,0.9925786937466576,0.8952216886148544,0.9856770833333334,0.8347408333333333
train,position_117_png.rf.90937f4fc86b5d0802dde8ae152716b6,0,0.6299713541666667,0.3128466666666668,0.5903371187062117,0.3045011071614487
train,position_123_png.rf.0ac44350ed9969d109e16bf426995b61,0,0.7231991201094095,0.2998368266799758,0.7225550599924879,0.20679642581561464
train,position_124_png.rf.89d6f34943aa36ea443ffd076439db29,0,0.5642359375000002,0.9130900000000003,0.5072691220682494,0.894825013322568
train,position_125_png.rf.608e58d7bdd015b32aaf97cf542b01ba,0,0.34744494011941973,0.7374520867653007,0.31831902267163226,0.6564375948418321
train,position_126_png.rf.0dfbdcc6fca9bc8c84718b5ce79386b4,0,0.6927885416666667,0.07016333333333345,0.6741481303169922,0.01623136838019036
train,position_128_png.rf.5b389f1bb5595e560b8229b112cb0625,0,0.3349390625,0.2762916666666667,0.3016616461124601,0.24247020761576016
train,position_129_png.rf.8d1584f1addc765e2a9e929552d8eb56,0,0.512935325,0.8264936933333334,0.48089406578027183,0.792924410494922
train,position_131_png.rf.47998f0ca838db672cd2e78333f0a2cb,0,0.258060381450469,0.669972686667361,0.2449490452674734,0.5798747835255998
train,position_136_png.rf.0c99917172ce81bb3593ab6cad2b1207,0,0.10023697916666666,0.2114758333333333,0.0943540938834631,0.11828233025671515
train,position_137_png.rf.3eda455cfe4eedbb11bfa2a4c6416131,0,0.36375885416666665,0.644,0.34737343176002616,0.5878886011128748
train,position_142_png.rf.1562fd9d29cd2a5d5bab34856f94d71e,0,0.5368544786458334,0.2683943208333334,0.47828589114583325,0.2672198616666667
train,position_144_png.rf.6f5660b982c01becc4368b854722fdc1,0,0.13064985319150463,0.7465809683604037,0.0959730059818566,0.7183174273735824
train,position_152_png.rf.0a5df2938d4ea90e75255dc97fcd7216,0,0.20732063155478633,0.2971097319157643,0.1816102474886452,0.25008050516955954
train,position_155_png.rf.0f0adb943b0257e324be2a18a284c3b5,0,0.8650038169392325,0.5531220940791528,0.8580735880208333,0.49311210916666665
train,position_156_png.rf.857e4ba0db72fbe08a6fc8b5de5af868,0,0.9525570885416667,0.5396622083333334,0.9144352864474744,0.5229094901524803
train,position_166_png.rf.21cebf866df569f7589296dcbf2cd518,0,0.6175541364583333,0.6308105741666669,0.5693292353507794,0.5789335542896291
train,position_170_png.rf.2e660e4250be92b77c822e8f2b3cb29e,0,0.32184377034065076,0.08588168140413088,0.2793106149201454,0.0211989333006827
train,position_171_png.rf.1aeecee8985927388f7a9bfb01ee7037,0,0.8923257354166665,0.5323859516666669,0.8535458953125,0.5268969675000001
train,position_173_png.rf.96d0bb5625677d0dc22e630b7b6994c4,0,0.18584270833333333,0.1486675,0.18157211202600304,0.0885267645757492
train,position_178_png.rf.1585eec44899da581834b626b82495a2,0,0.5445200861484092,0.1296619475267704,0.5429153173717438,0.03749186933272047
train,position_186_png.rf.2e2c6df25b906a28a2537ecf2175c715,0,0.4057765625,0.1632950000000001,0.3473861056371906,0.15442715790130682
train,position_188_png.rf.79a17b00642e1f7d0068457b0d2cda3d,0,0.24976508125,0.8064751258333334,0.22018302450874752,0.7252112619342624
train,position_191_png.rf.0773d9c8973f9a81cc55e18b03782495,0,0.40876642925492374,0.3865804159454819,0.3507213052083334,0.3799291250000001
train,position_193_png.rf.102761c146d8963854a09da21a79e495,0,0.6978052083333334,0.7340275000000002,0.6624889543981396,0.708364909454213
train,position_194_png.rf.51a188c3f7376ada3ba9bb5feef03b6c,0,0.4805664828125,0.5606326275000001,0.46353365647328953,0.5058896689851649
train,position_195_png.rf.606a3e681d809da1168663ff06396350,0,0.7599491440426951,0.431727549533996,0.7266370687499999,0.4007721733333334
train,position_196_png.rf.025d083b566f6e4bdf388489e92656f9,0,0.8863380208333335,0.2571474999999999,0.8614984375000001,0.20843999999999985
train,position_198_png.rf.77100752cc857b893bec0ac478e09f83,0,0.135496875,0.37104750000000003,0.11802864583333333,0.28157916666666666
train,position_205_png.rf.1033c4b88ced224c4f4ae8b032f34ce7,0,0.39527760416666674,0.7725366666666666,0.3878550958442792,0.7126008795852296
train,position_207_png.rf.dac1b57c78f7d1767626f3627e9d00d1,0,0.45897777760416664,0.4760935241666668,0.4574306298200561,0.38196996850948356
train,position_208_png.rf.2070caa81a23a4e94ee6a73c1b03adc9,0,0.10437345583193279,0.291938818521888,0.07781584901610546,0.2469916025713414
train,position_210_png.rf.59f936026c1c7e7c0088e6172aea1506,0,0.19320743281250002,0.9316225391666667,0.19039455796311824,0.8370506292356594
train,position_212_png.rf.1fbaf4c2d5e18f6450d85224adf202a3,0,0.07874932925519257,0.26317735582688107,0.04103998733909897,0.2550897804676295
train,position_215_png.rf.6319c51a12436220b6e761a0aa694865,0,0.3622592005208333,0.6465126783333333,0.33041743048444944,0.6111758473601889
train,position_217_png.rf.a7d8fa94b063908942964681714f409f,0,0.3208694287188732,0.6686929910333652,0.28489620649071623,0.6435932452395102
train,position_221_png.rf.6f10e9ab6d5d3919efdb315c91663db3,0,0.6801778485937974,0.5069946790497339,0.6757730015625002,0.44602197916666664
train,position_223_png.rf.18b7739673e0cc059c8ade4730ff33bb,0,0.5267630208333334,0.3789366666666667,0.5209710552333272,0.31826395272256397
train,position_227_png.rf.072972a75db2d489380993dec0f3f854,0,0.788645272227173,0.886782754226579,0.7465692953125,0.8240932283333335
train,position_231_png.rf.2d2b5f287b34d5b9ea176c0106a651e6,0,0.3922550859375,0.4037743891666667,0.35511441522353,0.3854571076461904
train,position_232_png.rf.203af09e8c9b58f3e8967ab798ffe23a,0,0.8158159671131813,0.9416551029256853,0.7744842110655324,0.8747267395810362
train,position_235_png.rf.2581a63263c8dcb36412a462a15ac8b9,0,0.10020965929267979,0.8315789738435391,0.04980239784304189,0.7846819918683017
train,position_237_png.rf.0b9c42f02a8df43f5588fae10fde379e,0,0.15310304238340283,0.27681153307240547,0.09997934730327315,0.2412706806722835
train,position_239_png.rf.31a4ece3432cf03075af160f91c8583d,0,0.09955937499999999,0.5336800000000002,0.08570214716698714,0.4427838856124746
train,position_241_png.rf.9b75675bcb753b432bbf22560e0d7aea,0,0.04674728437500001,0.81814725,0.03136259531139845,0.759361744715003
train,position_243_png.rf.127ffe9ec1beecdb4c361fb44bb1c4e6,0,0.28920156249999995,0.7134633333333333,0.2750249176912939,0.6239898238668719
train,position_244_png.rf.68f5d77deddf5328214802b807d05bae,0,0.36165619230747115,0.4637829232037592,0.3259213427083333,0.4386853825000001
train,position_246_png.rf.1c05c807e5809458ef90c127aea1a368,0,0.5529235614835444,0.39038586625870947,0.5260138314000034,0.3090248611897827
train,position_247_png.rf.272b5560654ed9388099ea06fb386f51,0,0.36231416819729834,0.34258983294064393,0.31120683769736796,0.2985681275767736
train,position_250_png.rf.1fc46c0e6e416dbcaeee097f2aff0f0c,0,0.5008199649770149,0.448121826215668,0.4851437259480956,0.35872020508436636
train,position_253_png.rf.76bc31d26e48aa299095e67b2e3a93c5,0,0.44817103906250005,0.5574404225,0.39146692392635435,0.5436198394735804
train,position_255_png.rf.1200b26a9a99b8f6967ac3d0e3a17d98,0,0.1864560833333333,0.6847091283333333,0.18294658604876043,0.5917835145632386
train,position_260_png.rf.0c014a1afa4854a9fea223e7b4175f4c,0,0.48931654481081066,0.9338004642276432,0.44958136547247063,0.8645298469894502
train,position_261_png.rf.136a086fcfae0555be3d00f6bd131d54,0,0.7373150358757353,0.48039367796025945,0.6996026881857211,0.46710448625269474
train,position_265_png.rf.49c394412e4e699dcfcfe030a02872c1,0,0.8895359375,0.9103425,0.8833548614518707,0.8493787360300001
train,position_266_png.rf.0f103a83f77f4de22c1e146d6e4eb05b,0,0.6343837144652469,0.18910477852833624,0.5995796588541666,0.15980208333333337
train,position_268_png.rf.14b080faba36adaa0f80580c5dbfcdf8,0,0.6013982054607004,0.25233313633804416,0.5614242603234146,0.2521185111292534
train,position_269_png.rf.06a115114b91b0fc91e85f35e3569845,0,0.17315441197916664,0.5940152066666666,0.15190592796312014,0.5068448708272051
train,position_270_png.rf.64474307191e907a88b651e93aec4dcf,0,0.5724688910245626,0.3812645387486956,0.5563344597096633,0.291951108069701
train,position_271_png.rf.0404e9c06a59665c7bcdf6cf7a57b7f0,0,0.3557455187260455,0.4127462436612033,0.3056661249503227,0.36669533727229137
train,position_272_png.rf.38a2459436c3cea7ee52f8c2e8afb506,0,0.38972602494785497,0.5276372032488776,0.352829883132492,0.5105457418758812
train,position_273_png.rf.2d2b275a4dd74dcf65c50f8a2d75b66a,0,0.9938760113566985,0.20242594730192537,0.9367689005208335,0.19796110083333351
train,position_276_png.rf.7537b07d12c42a5f1a7051a39dd83a62,0,0.04927864583333332,0.5432858333333334,0.04799177061764766,0.4498577514411574
train,position_280_png.rf.1383516d2c7aeb44e3d50a5af7ee881f,0,0.6055462274426149,0.8716826555618824,0.6033085636254588,0.7781010575048004
train,position_282_png.rf.423fe52e284b3a850f90d0be1b8aa115,0,0.8816406249999998,0.8548258333333335,0.8570753800960148,0.8069427670738091
train,position_283_png.rf.33b3a940be093025ec950c996561806e,0,0.4895956833333334,0.8676825866666666,0.4880394817708334,0.7741795541666666
train,position_285_png.rf.01ea07bbd6888a9621977f3eed67e5c0,0,0.38461283697916665,0.8952341725,0.35116622968750005,0.8602117991666667
train,position_287_png.rf.8eeb81281324c4d14193fd234cf6faae,0,0.8054671746978851,0.6409085049798814,0.7586782807291665,0.5842395441666666
train,position_290_png.rf.84b3491cef25e0700993bda3436a5ff6,0,0.8877743306356224,0.6527391484592282,0.8751895480622894,0.5621795233653628
train,position_292_png.rf.00aa073ccffc1fa881a2c9fa8ab65ed6,0,0.9001801435058268,0.08568849884578289,0.8600922608227932,0.01795938888276832
train,position_296_png.rf.7f1dbfc4b08a36202663aba29d0020e7,0,0.8884906197916667,0.3405286983333335,0.8531036613757741,0.3126264720923125
train,position_298_png.rf.0e0fe09b99e51d529ad02c906f7a3d3c,0,0.5266409447916668,0.9291512991666667,0.48652260364583344,0.8616955658333336
train,position_302_png.rf.14ed22fbd21152c91ff603e48600e41f,0,0.3839918176042145,0.16954320684080523,0.36041005918354213,0.12025845814661541
train,position_304_png.rf.066e6b7a167e863156ac0d00d31c2d55,0,0.60295243125,0.5270923866666667,0.5567109528238198,0.4690856640109263
train,position_308_png.rf.60f7f4403cca6c2aa05ac0beeea5ab5e,0,0.4717561786458333,0.10905877166666675,0.4467656859375,0.06338274083333337
train,position_312_png.rf.f5fcb38985c8d6e6faeb068f27cc5dcc,0,0.5529335295412814,0.08736008092640402,0.5137848957655483,0.07766115458621975
train,position_315_png.rf.9a4421e51cff19f47c0b28e8fa20cd40,0,0.7718400208687771,0.8206791303057283,0.7519714023432934,0.7693834665946371
train,position_316_png.rf.b0c96ba597d261c5bbf2340d5b67c758,0,0.9925560133596522,0.11471888355124388,0.947428499138416,0.056082077237351674
train,position_320_png.rf.848c0e8c3d18846604270fbcbd05c704,0,0.4842167724874822,0.5341550957027609,0.4314234375,0.48921083333333343
train,position_321_png.rf.5c5a41b84480cbf874cb6a50f5f16298,0,0.6131149306984864,0.683862442407299,0.5955068374403714,0.6276481398042184
train,position_322_png.rf.1fda8bcd19b7ca66dd5c28357ceafb4c,0,0.8964779255208334,0.01712895000000002,0.8963971086689534,-0.0007008946914075498
train,position_324_png.rf.1c748b4b8fdc5ff66b348dabafc0d2ae,0,0.2440834343792996,0.9558272300778256,0.22127187499999998,0.8669033333333332
train,position_325_png.rf.4edaab893b646510c3e5e9cb206f026d,0,0.9635958717551041,0.7437907501819115,0.9457838757093682,0.6894185036819245
train,position_326_png.rf.0b3bee85cf4ccaf7e186882d6888a55a,0,0.16055885416666674,0.37406416666666675,0.1253723115360466,0.35358749346800633
train,position_328_png.rf.3b2d28adf3c1e23d9bcdacb67c2b125d,0,0.15576614583333345,0.8564725000000002,0.1199590777885076,0.8390391289836993
train,position_331_png.rf.73a6c01b3df0a8942a830c75ab2d243c,0,0.11263381420574643,0.5863866240825892,0.10514954270833334,0.4892684616666667
train,position_333_png.rf.4c0ffb0769a4d5d1e87d822c5eae6f4d,0,0.6188171421448235,0.3982754958072196,0.5656108299488575,0.3635019321224009
train,position_336_png.rf.22307bb4162f50b1fe00fa06e0bbeaf4,0,0.21829427083333336,0.4113183333333333,0.17714352747005682,0.34423329065460817
train,position_337_png.rf.995c4ee2c4d3bdadc57c8a059b785015,0,0.4837860504171354,0.8542945524442416,0.43304947916666664,0.8043725
train,position_339_png.rf.94734bf31bfb031d34114a882d39e844,0,0.2715540152143598,0.8068419927564863,0.23059895833333338,0.7396408333333335
train,position_340_png.rf.d3b5f18de37880b92059f1c9d23eaf19,0,0.09499412035756664,0.5918463453536831,0.09109146764761208,0.5325161357941139
train,position_341_png.rf.cb80933e43eeac70e5338dc9c9656b3e,0,0.8252005208333332,0.7860575000000002,0.8000902631064661,0.7414797866195685
train,position_344_png.rf.004f84024a4a4f3ffd2641bf9532252a,0,0.8055980427083332,0.833325724166667,0.7510838776041666,0.7965521583333336
train,position_346_png.rf.90adb6c51391128e8d37f9414edc922b,0,0.2549089447916667,0.7722869099999999,0.24056920298597154,0.7181402531136762
train,position_347_png.rf.39fc1daf8ef776aaaf0df5676f17ccef,0,0.07832192496019,0.1438537953166051,0.018359375000000008,0.13768333333333335
train,position_349_png.rf.627bbfb5e995f05dbc5903695695f4eb,0,0.5399070752520819,0.8000927162091256,0.5021292896204596,0.7273813569572349
train,position_351_png.rf.9e1f0dfd3c0ec2deef305d5b06caef97,0,0.885448405955504,0.8317104901280595,0.8782403811504353,0.7389400482581268
train,position_360_png.rf.1b4311ea2fb77083c8f00a20cacb2937,0,0.3006487132132981,0.2380574435902319,0.24203880312499995,0.2272252383333333
train,position_361_png.rf.07c1d795b9c1a7d962d3f93a1f88ac8a,0,0.8139362453125,0.5313616575000001,0.7924607313165386,0.4802616834906435
train,position_362_png.rf.48678c29b73537456778556e10d384bd,0,0.44462576551831806,0.46995828941804896,0.4153896385416666,0.38718095250000006
train,position_364_png.rf.e146c0c5c705f724b366554eaab6f325,0,0.9470951964418063,0.17944980564716645,0.922823734470838,0.09344375897036011
train,position_365_png.rf.01db56203126a4f85344d17875aa8550,0,0.11934180326784735,0.8620756699990394,0.08446391522986785,0.7828556276075085
train,position_371_png.rf.0ec2378d2689aa0f44f216c68d60bf41,0,0.5507187666666666,0.014919707500000072,0.5241681442674017,-0.030663191936332906
train,position_372_png.rf.5c0a46f0b0d28b255821f316836cb5e5,0,0.16954921666666667,0.130591745,0.15339577295350884,0.07661602949682403
train,position_375_png.rf.78988d359f38a7df193aca5621b30e76,0,0.6416229206008953,0.8301954830657613,0.5957901041666667,0.7719316666666667
train,position_378_png.rf.427a63ba674485a3c57c065f6e971a92,0,0.691873466274578,0.2728345015242199,0.634297089057341,0.25162168862839784
train,position_380_png.rf.772c77c044797c3f0ea491a404b1e208,0,0.5996639292253896,0.13028403426188404,0.5741277677083333,0.043677255833333394
train,position_381_png.rf.042733ef8915753c033cb5541b64bc76,0,0.7794340929124997,0.12135952238483999,0.7423249244791666,0.10318378500000014
train,position_382_png.rf.7ed17e724480c13bd5842c4d90930554,0,0.4086016510416667,0.30327133333333334,0.3510959962679014,0.2773644090477826
train,position_383_png.rf.1fe66a2036218c6c2dd205bf034ebf2f,0,0.3611499545593225,0.6068007219034585,0.3399408088624218,0.5558315614093886
train,position_384_png.rf.8f5e50ccb2c2948bf030dfc4e65a7a42,0,0.1911636671875,0.05633852833333333,0.15297920444423557,-0.011195578807955282
train,position_386_png.rf.16946c5137e96728b60f64cec0ea0a7a,0,0.4682869791666666,0.5089425,0.46276397484772386,0.449632904029019
train,position_387_png.rf.78df3a3b361258588259f9c3c501b7db,0,0.8797229718749998,0.08605232083333349,0.8437885147555435,0.06976721123442782
train,position_388_png.rf.55b08fe685b4b3d005db84f4d4109196,0,0.4309284113075875,0.1730832148936432,0.372433715625,0.14745896500000008
train,position_389_png.rf.3ac26c29a66fcd0190fd85db170bcab5,0,0.07258541666666675,0.6506566666666667,0.04338257764493676,0.6135327239584663
train,position_391_png.rf.95d2b3ffe6cfdbfa7321bc0d050653de,0,0.16244791666666664,0.23762833333333333,0.1616951668748456,0.17761817571359473
train,position_393_png.rf.6755d794eb8d0d4f9baf8654916bb215,0,0.755587183967748,0.3377441631936607,0.7215121656249999,0.30810069083333347
train,position_395_png.rf.d9f528dede634ff9e99aa13a4713eca7,0,0.8831701833604892,0.10599949124215845,0.866773220162288,0.013021304828203028
train,position_398_png.rf.26356917999c3b69a4cbd9e7fae84635,0,0.13344621041666666,0.5753249141666665,0.11420241381331828,0.48526894695008754
train,position_400_png.rf.38e800b4beb20035f5566b866a29fd0c,0,0.9638819419778651,0.7969889674678305,0.9271394783448235,0.7219829746519753
train,position_401_png.rf.30d2a9cfbd53d9a988fbc969bfb7ca53,0,0.7597866667643232,0.9158421051984904,0.7389767130208333,0.8626245791666668
train,position_402_png.rf.74ca35a0e1d169a650f683d32023d04e,0,0.4247916666666666,0.5376375,0.4105638926414243,0.4794995381644784
train,position_404_png.rf.a5f82e427f1f1cf71099f9f2cef4fef9,0,0.13591271942352948,0.34992331175728747,0.09720904166666669,0.34168227
train,position_405_png.rf.3a06966a50025dc7e3c55d4557024421,0,0.3756792328354242,0.890686038694697,0.31651041666666674,0.8783816666666668
train,position_407_png.rf.4bb34e8da57aec6e1e3e4c71d6bdaa20,0,0.28218979622125523,0.9556265115579049,0.2620707877027926,0.9015349317577833
train,position_408_png.rf.c2a265bd17117b2be896818b8bda0773,0,0.6846082835684555,0.7603709764723887,0.6310604166666668,0.7163000000000002
train,position_409_png.rf.0a9a66a6f57c1a1d3be07adc75cbec89,0,0.539388753125,0.24764167916666666,0.5376630084339278,0.18781501086847835
train,position_412_png.rf.2fcd6f21973ac71ea7288c8d1f2b47cc,0,0.3132811901041667,0.7042409083333334,0.2794959770833334,0.6739679958333333
train,position_413_png.rf.12a017c20d185fce9a83e9dc26525f5d,0,0.25763936666666665,0.6509585158333334,0.2356926171875,0.5621298925000001
train,position_414_png.rf.2651be121b122093ace8de915b99c524,0,0.06974530052861692,0.31931799939989036,0.06703125,0.2241375
train,position_415_png.rf.2d65ecebfaadf56b00b5c0d77756ddff,0,0.432965709375,0.6296123408333335,0.41024968328191674,0.5761403450126167
train,position_416_png.rf.9df42d79383af67653efb5e2b79f88cd,0,0.9202013302083333,0.03167592583333345,0.8897828565766451,-0.008671841663698198
train,position_417_png.rf.02aa40b1e54d262247605f54caa42af3,0,0.28652562500000006,0.5599845291666667,0.22925645278525478,0.5416127062860988
train,position_419_png.rf.42fa497349810cb062f80740e8dbe5ce,0,0.7911214640625001,0.53378888,0.7589520118513662,0.45389380549316627
train,position_421_png.rf.010f4531017a2c36efa42440e3a266fa,0,0.08663311458333332,0.17957899333333335,0.0484825746147896,0.10438729764050388
train,position_422_png.rf.42f1baca24de30c82b4d79f42f3f540b,0,0.6514862166666666,0.027904793333333452,0.5913642937536141,0.024028482938232662
train,position_424_png.rf.0337a49a1a76e7685f1778dfabb4caef,0,0.5651131494520635,0.407243650625747,0.5553689958333333,0.34501911416666675
train,position_425_png.rf.60b022c84aaa8f50b1a615d49ff33b99,0,0.7630142182291666,0.3377750958333334,0.7251567287267158,0.3340865712462847
